year,code,cause,dead
2024,C17.9,"Small intestine, unspecified - Malignant neoplasms",531
2024,C18.0,Caecum - Malignant neoplasms,849
2024,C18.1,Appendix - Malignant neoplasms,857
2024,C18.2,Ascending colon - Malignant neoplasms,481
2024,C18.3,Hepatic flexure - Malignant neoplasms,46
2024,C18.4,Transverse colon - Malignant neoplasms,183
2024,C18.5,Splenic flexure - Malignant neoplasms,20
2024,C18.6,Descending colon - Malignant neoplasms,116
2024,C18.7,Sigmoid colon - Malignant neoplasms,1023
2024,C18.8,Overlapping lesion of colon - Malignant neoplasms,76
2024,C18.9,"Colon, unspecified - Malignant neoplasms",27641
2024,C19,Malignant neoplasm of rectosigmoid junction,2918
2024,C20,Malignant neoplasm of rectum,7248
2024,C21.0,"Anus, unspecified - Malignant neoplasms",994
2024,C21.1,Anal canal - Malignant neoplasms,118
2024,C21.8,"Overlapping lesion of rectum, anus and anal canal - Malignant neoplasms",140
2024,C22.0,Liver cell carcinoma - Malignant neoplasms,10153
2024,C22.1,Intrahepatic bile duct carcinoma - Malignant neoplasms,7395
2024,C22.2,Hepatoblastoma - Malignant neoplasms,12
2024,C22.3,Angiosarcoma of liver - Malignant neoplasms,48
2024,C22.9,"Liver, unspecified - Malignant neoplasms",5561
2024,C23,Malignant neoplasm of gallbladder,1683
2024,C24.0,Extrahepatic bile duct - Malignant neoplasms,770
2024,C24.1,Ampulla of Vater - Malignant neoplasms,279
2024,C24.9,"Biliary tract, unspecified - Malignant neoplasms",611
2024,C25.0,Head of pancreas - Malignant neoplasms,783
2024,C25.1,Body of pancreas - Malignant neoplasms,209
2024,C25.2,Tail of pancreas - Malignant neoplasms,265
2024,C25.3,Pancreatic duct - Malignant neoplasms,319
2024,C25.4,Endocrine pancreas - Malignant neoplasms,30
2024,C25.8,Overlapping lesion of pancreas - Malignant neoplasms,60
2024,C25.9,"Pancreas, unspecified - Malignant neoplasms",37582
2024,C26.0,"Intestinal tract, part unspecified - Malignant neoplasms",171
2024,C26.1,Spleen - Malignant neoplasms,49
2024,C26.9,Ill-defined sites within the digestive system - Malignant neoplasms,1599
2024,C30.0,Nasal cavity - Malignant neoplasms,119
2024,C31.0,Maxillary sinus - Malignant neoplasms,184
2024,C31.1,Ethmoidal sinus - Malignant neoplasms,24
2024,C31.3,Sphenoidal sinus - Malignant neoplasms,13
2024,C31.9,"Accessory sinus, unspecified - Malignant neoplasms",167
2024,C32.0,Glottis - Malignant neoplasms,197
2024,C32.1,Supraglottis - Malignant neoplasms,397
2024,C32.2,Subglottis - Malignant neoplasms,19
2024,C32.3,Laryngeal cartilage - Malignant neoplasms,17
2024,C32.9,"Larynx, unspecified - Malignant neoplasms",2483
2024,C33,Malignant neoplasm of trachea,78
2024,C34.0,Main bronchus - Malignant neoplasms,308
2024,C34.1,"Upper lobe, bronchus or lung - Malignant neoplasms",2226
2024,C34.2,"Middle lobe, bronchus or lung - Malignant neoplasms",137
2024,C34.3,"Lower lobe, bronchus or lung - Malignant neoplasms",1142
2024,C34.8,Overlapping lesion of bronchus and lung - Malignant neoplasms,73
2024,C34.9,"Bronchus or lung, unspecified - Malignant neoplasms",94338
2024,C37,Malignant neoplasm of thymus,262
2024,C38.0,Heart - Malignant neoplasms,47
2024,C38.1,Anterior mediastinum - Malignant neoplasms,10
2024,C38.3,"Mediastinum, part unspecified - Malignant neoplasms",144
2024,C38.4,Pleura - Malignant neoplasms,43
2024,C39.9,Ill-defined sites within the respiratory system - Malignant neoplasms,66
2024,C40.0,Scapula and long bones of upper limb - Malignant neoplasms,20
2024,C40.2,Long bones of lower limb - Malignant neoplasms,87
2024,C41.0,Bones of skull and face - Malignant neoplasms,34
2024,C41.1,Mandible - Malignant neoplasms,187
2024,C41.2,Vertebral column - Malignant neoplasms,91
2024,C41.3,"Ribs, sternum and clavicle - Malignant neoplasms",21
2024,C41.4,"Pelvic bones, sacrum and coccyx - Malignant neoplasms",72
2024,C41.9,"Bone and articular cartilage, unspecified - Malignant neoplasms",1074
2024,C43.2,Malignant melanoma of ear and external auricular canal - Malignant neoplasms,30
2024,C43.3,Malignant melanoma of other and unspecified parts of face - Malignant neoplasms,114
2024,C43.4,Malignant melanoma of scalp and neck - Malignant neoplasms,207
2024,C43.5,Malignant melanoma of trunk - Malignant neoplasms,193
2024,C43.6,"Malignant melanoma of upper limb, including shoulder - Malignant neoplasms",164
2024,C43.7,"Malignant melanoma of lower limb, including hip - Malignant neoplasms",206
2024,C43.8,Overlapping malignant melanoma of skin - Malignant neoplasms,11
2024,C43.9,"Malignant melanoma of skin, unspecified - Malignant neoplasms",5653
2024,C44.1,"Skin of eyelid, including canthus - Malignant neoplasms",24
2024,C44.2,Skin of ear and external auricular canal - Malignant neoplasms,140
2024,C44.3,Skin of other and unspecified parts of face - Malignant neoplasms,296
2024,C44.4,Skin of scalp and neck - Malignant neoplasms,1289
2024,C44.5,Skin of trunk - Malignant neoplasms,107
2024,C44.6,"Skin of upper limb, including shoulder - Malignant neoplasms",71
2024,C44.7,"Skin of lower limb, including hip - Malignant neoplasms",63
2024,C44.9,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",1969
2024,C45.0,Mesothelioma of pleura - Malignant neoplasms,332
2024,C45.1,Mesothelioma of peritoneum - Malignant neoplasms,144
2024,C45.7,Mesothelioma of other sites - Malignant neoplasms,177
2024,C45.9,"Mesothelioma, unspecified - Malignant neoplasms",976
2024,C46.9,"Kaposi sarcoma, unspecified",28
2024,C47.9,"Peripheral nerves and autonomic nervous system, unspecified - Malignant neoplasms",80
2024,C48.0,Retroperitoneum - Malignant neoplasms,349
2024,C48.1,Specified parts of peritoneum - Malignant neoplasms,33
2024,C48.2,"Peritoneum, unspecified - Malignant neoplasms",695
2024,C49.0,"Connective and soft tissue of head, face and neck - Malignant neoplasms",115
2024,C49.1,"Connective and soft tissue of upper limb, including shoulder - Malignant neoplasms",61
2024,C49.2,"Connective and soft tissue of lower limb, including hip - Malignant neoplasms",336
2024,C49.3,Connective and soft tissue of thorax - Malignant neoplasms,61
2024,C49.4,Connective and soft tissue of abdomen - Malignant neoplasms,363
2024,C49.5,Connective and soft tissue of pelvis - Malignant neoplasms,99
2024,C49.6,"Connective and soft tissue of trunk, unspecified - Malignant neoplasms",16
2024,C49.9,"Connective and soft tissue, unspecified - Malignant neoplasms",2781
2024,C50.0,Nipple and areola - Malignant neoplasms,77
2024,C50.1,Central portion of breast - Malignant neoplasms,105
2024,C50.2,Upper-inner quadrant of breast - Malignant neoplasms,42
2024,C50.3,Lower-inner quadrant of breast - Malignant neoplasms,31
2024,C50.4,Upper-outer quadrant of breast - Malignant neoplasms,153
2024,C50.5,Lower-outer quadrant of breast - Malignant neoplasms,35
2024,C50.8,Overlapping lesion of breast - Malignant neoplasms,108
2024,C50.9,"Breast, unspecified - Malignant neoplasms",33030
2024,C51.0,Labium majus - Malignant neoplasms,11
2024,C51.9,"Vulva, unspecified - Malignant neoplasms",1173
2024,C52,Malignant neoplasm of vagina,330
2024,C53.0,Endocervix - Malignant neoplasms,121
2024,C53.1,Exocervix - Malignant neoplasms,16
2024,C53.8,Overlapping lesion of cervix uteri - Malignant neoplasms,10
2024,C53.9,"Cervix uteri, unspecified - Malignant neoplasms",3058
2024,C54.1,Endometrium - Malignant neoplasms,6358
2024,C54.2,Myometrium - Malignant neoplasms,12
2024,C54.8,Overlapping lesion of corpus uteri - Malignant neoplasms,11
2024,C54.9,"Corpus uteri, unspecified - Malignant neoplasms",142
2024,C55,"Malignant neoplasm of uterus, part unspecified",3672
2024,C56,Malignant neoplasm of ovary,9736
2024,C57.0,Fallopian tube - Malignant neoplasms,447
2024,C57.4,"Uterine adnexa, unspecified - Malignant neoplasms",29
2024,C57.7,Other specified female genital organs - Malignant neoplasms,26
2024,C57.8,Overlapping lesion of female genital organs - Malignant neoplasms,17
2024,C57.9,"Female genital organ, unspecified - Malignant neoplasms",425
2024,C60.9,"Penis, unspecified - Malignant neoplasms",309
2024,C61,Malignant neoplasm of prostate,26404
2024,C62.9,"Testis, unspecified - Malignant neoplasms",352
2024,C63.2,Scrotum - Malignant neoplasms,15
2024,C63.9,"Male genital organ, unspecified - Malignant neoplasms",38
2024,C64,"Malignant neoplasm of kidney, except renal pelvis",11359
2024,C65,Malignant neoplasm of renal pelvis,181
2024,C66,Malignant neoplasm of ureter,291
2024,C67.0,Trigone of bladder - Malignant neoplasms,24
2024,C67.1,Dome of bladder - Malignant neoplasms,24
2024,C67.2,Lateral wall of bladder - Malignant neoplasms,40
2024,C67.3,Anterior wall of bladder - Malignant neoplasms,11
2024,C67.4,Posterior wall of bladder - Malignant neoplasms,24
2024,C67.5,Bladder neck - Malignant neoplasms,21
2024,C67.7,Urachus - Malignant neoplasms,18
2024,C67.8,Overlapping lesion of bladder - Malignant neoplasms,89
2024,C67.9,"Bladder, unspecified - Malignant neoplasms",12957
2024,C68.0,Urethra - Malignant neoplasms,252
2024,C68.8,Overlapping lesion of urinary organs - Malignant neoplasms,17
2024,C68.9,"Urinary organ, unspecified - Malignant neoplasms",258
2024,C69.2,Retina - Malignant neoplasms,16
2024,C69.3,Choroid - Malignant neoplasms,87
2024,C69.6,Orbit - Malignant neoplasms,28
2024,C69.9,"Eye, unspecified - Malignant neoplasms",192
2024,C70.0,Cerebral meninges - Malignant neoplasms,48
2024,C70.9,"Meninges, unspecified - Malignant neoplasms",151
2024,C71.0,"Cerebrum, except lobes and ventricles - Malignant neoplasms",190
2024,C71.1,Frontal lobe - Malignant neoplasms,465
2024,C71.2,Temporal lobe - Malignant neoplasms,396
2024,C71.3,Parietal lobe - Malignant neoplasms,230
2024,C71.4,Occipital lobe - Malignant neoplasms,54
2024,C71.6,Cerebellum - Malignant neoplasms,277
2024,C71.7,Brain stem - Malignant neoplasms,203
2024,C71.8,Overlapping lesion of brain - Malignant neoplasms,79
2024,C71.9,"Brain, unspecified - Malignant neoplasms",11821
2024,C72.0,Spinal cord - Malignant neoplasms,88
2024,C72.9,"Central nervous system, unspecified - Malignant neoplasms",82
2024,C73,Malignant neoplasm of thyroid gland,1702
2024,C74.0,Cortex of adrenal gland - Malignant neoplasms,97
2024,C74.1,Medulla of adrenal gland - Malignant neoplasms,30
2024,C74.9,"Adrenal gland, unspecified - Malignant neoplasms",380
2024,C75.0,Parathyroid gland - Malignant neoplasms,11
2024,C75.1,Pituitary gland - Malignant neoplasms,30
2024,C75.3,Pineal gland - Malignant neoplasms,21
2024,C75.5,Aortic body and other paraganglia - Malignant neoplasms,31
2024,C75.9,"Endocrine gland, unspecified - Malignant neoplasms",14
2024,C76.0,"Head, face and neck - Malignant neoplasms",347
2024,C76.1,Thorax - Malignant neoplasms,111
2024,C76.2,Abdomen - Malignant neoplasms,452
2024,C76.3,Pelvis - Malignant neoplasms,265
2024,C76.4,Upper limb - Malignant neoplasms,24
2024,C76.5,Lower limb - Malignant neoplasms,47
2024,C76.7,Other ill-defined sites - Malignant neoplasms,130
2024,C77.0,"Lymph nodes of head, face and neck - Malignant neoplasms",16
2024,C77.2,Intra-abdominal lymph nodes - Malignant neoplasms,13
2024,C77.9,"Lymph node, unspecified - Malignant neoplasms",79
2024,C78.0,Secondary malignant neoplasm of lung - Malignant neoplasms,427
2024,C78.1,Secondary malignant neoplasm of mediastinum - Malignant neoplasms,28
2024,C78.2,Secondary malignant neoplasm of pleura - Malignant neoplasms,181
2024,C78.5,Secondary malignant neoplasm of large intestine and rectum - Malignant neoplasms,13
2024,C78.6,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,679
2024,C78.7,Secondary malignant neoplasm of liver - Malignant neoplasms,1456
2024,C78.8,Secondary malignant neoplasm of other and unspecified digestive organs - Malignant neoplasms,42
2024,C79.0,Secondary malignant neoplasm of kidney and renal pelvis - Malignant neoplasms,16
2024,C79.1,Secondary malignant neoplasm of bladder and other and unspecified urinary organs - Malignant neoplasms,17
2024,C79.3,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,684
2024,C79.4,Secondary malignant neoplasm of other and unspecified parts of nervous system - Malignant neoplasms,25
2024,C79.5,Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms,596
2024,C79.6,Secondary malignant neoplasm of ovary - Malignant neoplasms,14
2024,C79.8,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,1985
2024,C80,Malignant neoplasm without specification of site,24854
2024,C81.0,Hodgkin lymphocytic predominance,10
2024,C81.1,Hodgkin nodular sclerosis,14
2024,C81.9,"Hodgkin disease, unspecified",661
2024,C82.9,"Follicular non-Hodgkin lymphoma, unspecified",582
2024,C83.0,Non-Hodgkin lymphoma small cell (diffuse),208
2024,C83.1,Non-Hodgkin lymphoma small cleaved cell (diffuse),948
2024,C83.3,Non-Hodgkin lymphoma large cell (diffuse),3968
2024,C83.5,Non-Hodgkin lymphoma lymphoblastic (diffuse),49
2024,C83.7,Burkitt tumor,128
2024,C83.8,Other types of diffuse non-Hodgkin lymphoma,91
2024,C83.9,"Diffuse non-Hodgkin lymphoma, unspecified",286
2024,C84.0,Mycosis fungoides - Malignant neoplasms,68
2024,C84.1,STzary disease,23
2024,C84.4,Peripheral T-cell lymphoma - Malignant neoplasms,245
2024,C84.5,Other and unspecified T-cell lymphomas - Malignant neoplasms,847
2024,C85.1,"B-cell lymphoma, unspecified - Malignant neoplasms",2651
2024,C85.9,"Non-Hodgkin lymphoma, unspecified type",4602
2024,C88.0,Waldenstr÷m macroglobulinemia,293
2024,C90.0,Multiple myeloma - Malignant neoplasms,8584
2024,C90.1,Plasma cell leukaemia - Malignant neoplasms,120
2024,C90.2,"Plasmacytoma, extramedullary - Malignant neoplasms",83
2024,C91.0,Acute lymphoblastic leukaemia - Malignant neoplasms,1028
2024,C91.1,Chronic lymphocytic leukaemia - Malignant neoplasms,3165
2024,C91.3,Prolymphocytic leukaemia - Malignant neoplasms,33
2024,C91.4,Hairy-cell leukaemia - Malignant neoplasms,82
2024,C91.5,Adult T-cell leukaemia - Malignant neoplasms,156
2024,C91.7,Other lymphoid leukaemia - Malignant neoplasms,86
2024,C91.9,"Lymphoid leukaemia, unspecified - Malignant neoplasms",192
2024,C92.0,Acute myeloid leukaemia - Malignant neoplasms,8507
2024,C92.1,Chronic myeloid leukaemia - Malignant neoplasms,957
2024,C92.3,Myeloid sarcoma - Malignant neoplasms,44
2024,C92.4,Acute promyelocytic leukaemia - Malignant neoplasms,142
2024,C92.5,Acute myelomonocytic leukaemia - Malignant neoplasms,159
2024,C92.7,Other myeloid leukaemia - Malignant neoplasms,694
2024,C92.9,"Myeloid leukaemia, unspecified - Malignant neoplasms",194
2024,C93.0,Acute monocytic leukaemia - Malignant neoplasms,52
2024,C94.7,Other specified leukaemias - Malignant neoplasms,39
2024,C95.0,Acute leukaemia of unspecified cell type - Malignant neoplasms,739
2024,C95.1,Chronic leukaemia of unspecified cell type - Malignant neoplasms,109
2024,C95.9,"Leukaemia, unspecified - Malignant neoplasms",1572
2024,C96.7,"Other specified malignant neoplasms of lymphoid, haematopoietic and related tissue - Malignant neoplasms",15
2024,C96.9,"Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified - Malignant neoplasms",125
2024,C97,Malignant neoplasms of independent (primary) multiple sites,4973
2024,D05.1,Intraductal carcinoma in situ - In situ neoplasms,14
2024,D32.0,Cerebral meninges - Benign neoplasms,19
2024,D32.9,"Meninges, unspecified - Benign neoplasms",23
2024,D37.4,Colon - Uncertain neoplasms,10
2024,D37.6,"Liver, gallbladder and bile ducts - Uncertain neoplasms",23
2024,D37.7,Other digestive organs - Uncertain neoplasms,27
2024,D38.1,"Trachea, bronchus and lung - Uncertain neoplasms",51
2024,D41.4,Bladder - Uncertain neoplasms,13
2024,D43.2,"Brain, unspecified - Uncertain neoplasms",94
2024,D45,Polycythaemia vera,18
2024,D46.9,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",258
2024,D47.1,Chronic myeloproliferative disease - Uncertain neoplasms,64
2024,D47.2,Monoclonal gammopathy - Uncertain neoplasms,19
2024,D48.0,Bone and articular cartilage - Uncertain neoplasms,25
2024,D48.1,Connective and other soft tissue - Uncertain neoplasms,35
2024,D48.7,Other specified sites - Uncertain neoplasms,14
2024,D59.1,Other autoimmune haemolytic anaemias,12
2024,D61.9,"Aplastic anaemia, unspecified",115
2024,D62,Acute posthaemorrhagic anaemia,34
