year,code,cause,dead
2024,E72.2,Disorders of urea cycle metabolism,19
2024,E78.5,"Hyperlipidaemia, unspecified",98
2024,E78.9,"Disorder of lipoprotein metabolism, unspecified",11
2024,E83.5,Disorders of calcium metabolism,34
2024,E85.4,Organ-limited amyloidosis,63
2024,E85.9,"Amyloidosis, unspecified",25
2024,E86,Volume depletion,158
2024,E87.0,Hyperosmolality and hypernatraemia,138
2024,E87.1,Hypo-osmolality and hyponatraemia,63
2024,E87.2,Acidosis,570
2024,E87.5,Hyperkalaemia,144
2024,E87.6,Hypokalaemia,31
2024,E87.7,Fluid overload,59
2024,E87.8,"Other disorders of electrolyte and fluid balance, not elsewhere classified",14
2024,E88.3,Tumor lysis syndrome,14
2024,E88.9,"Metabolic disorder, unspecified",405
2024,F01.9,"Vascular dementia, unspecified",248
2024,F03,Unspecified dementia,1627
2024,F05.1,Delirium superimposed on dementia,21
2024,F05.9,"Delirium, unspecified",28
2024,F06.9,Unspecified mental disorder due to brain damage and dysfunction and to physical disease,20
2024,F10.1,"Mental and behavioural disorders due to use of alcohol, harmful use",60
2024,F10.2,"Mental and behavioural disorders due to use of alcohol, dependence syndrome",54
2024,F10.3,"Mental and behavioural disorders due to use of alcohol, withdrawal state",15
2024,F10.9,"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder",25
2024,F15.1,"Mental and behavioural disorders due to use of other stimulants, including caffeine, harmful use",17
2024,F15.9,"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder",20
2024,F19.1,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",26
2024,F19.9,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder",18
2024,F54,Psychological and behavioural factors associated with disorders or diseases classified elsewhere,12
2024,G04.9,"Encephalitis, myelitis and encephalomyelitis, unspecified",15
2024,G06.2,"Extradural and subdural abscess, unspecified",12
2024,G12.2,Motor neuron disease,18
2024,G20,Parkinson disease,297
2024,G30.1,Alzheimer disease with late onset,64
2024,G30.8,Other Alzheimer disease,12
2024,G30.9,"Alzheimer disease, unspecified",855
2024,G31.1,"Senile degeneration of brain, not elsewhere classified",299
2024,G31.8,Other specified degenerative diseases of nervous system,47
2024,G31.9,"Degenerative disease of nervous system, unspecified",26
2024,G35,Multiple sclerosis,71
2024,G40.9,"Epilepsy, unspecified",12
2024,G41.9,"Status epilepticus, unspecified",81
2024,G47.3,Sleep apnoea,18
2024,G61.0,Guillain-Barre syndrome,11
2024,G70.0,Myasthenia gravis,28
2024,G70.9,"Myoneural disorder, unspecified",11
2024,G71.0,Muscular dystrophy,11
2024,G72.9,"Myopathy, unspecified",14
2024,G80.9,"Infantile cerebral palsy, unspecified",28
2024,G82.2,"Paraplegia, unspecified",20
2024,G82.5,"Tetraplegia, unspecified",19
2024,G92,Toxic encephalopathy,29
2024,G93.1,"Anoxic brain damage, not elsewhere classified",309
2024,G93.4,"Encephalopathy, unspecified",312
2024,G93.6,Cerebral oedema,20
2024,I05.0,Mitral stenosis,41
2024,I05.9,"Mitral valve disease, unspecified",79
2024,I07.1,Tricuspid insufficiency,54
2024,I08.0,Disorders of both mitral and aortic valves,76
2024,I08.3,"Combined disorders of mitral, aortic and tricuspid valves",10
2024,I10,Essential (primary) hypertension,404
2024,I11.0,Hypertensive heart disease with (congestive) heart failure,253
2024,I11.9,Hypertensive heart disease without (congestive) heart failure,96
2024,I12.0,Hypertensive renal disease with renal failure,527
2024,I12.9,Hypertensive renal disease without renal failure,39
2024,I13.0,Hypertensive heart and renal disease with (congestive) heart failure,101
2024,I13.1,Hypertensive heart and renal disease with renal failure,51
2024,I13.2,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,186
2024,I13.9,"Hypertensive heart and renal disease, unspecified",31
2024,I21.4,Acute subendocardial myocardial infarction,901
2024,I21.9,"Acute myocardial infarction, unspecified",1404
2024,I24.9,"Acute ischaemic heart disease, unspecified",90
2024,I25.0,"Atherosclerotic cardiovascular disease, so described",156
2024,I25.1,Atherosclerotic heart disease,2490
2024,I25.5,Ischaemic cardiomyopathy,454
2024,I25.8,Other forms of chronic ischaemic heart disease,31
2024,I25.9,"Chronic ischaemic heart disease, unspecified",87
2024,I26.9,Pulmonary embolism without mention of acute cor pulmonale,211
2024,I27.2,Other secondary pulmonary hypertension,559
2024,I27.9,"Pulmonary heart disease, unspecified",18
2024,I31.3,Pericardial effusion (noninflammatory),48
2024,I31.9,"Disease of pericardium, unspecified",24
2024,I33.0,Acute and subacute infective endocarditis,102
2024,I34.0,Mitral (valve) insufficiency,170
2024,I35.0,Aortic (valve) stenosis,513
2024,I35.1,Aortic (valve) insufficiency,40
2024,I35.8,Other aortic valve disorders,25
2024,I35.9,"Aortic valve disorder, unspecified",52
2024,I38,"Endocarditis, valve unspecified",213
2024,I42.0,Dilated cardiomyopathy,76
2024,I42.2,Other hypertrophic cardiomyopathy,14
2024,I42.5,Other restrictive cardiomyopathy,10
2024,I42.6,Alcoholic cardiomyopathy,20
2024,I42.8,Other cardiomyopathies,22
2024,I42.9,"Cardiomyopathy, unspecified",528
2024,I44.2,"Atrioventricular block, complete",40
2024,I45.8,Other specified conduction disorders,80
2024,I45.9,"Conduction disorder, unspecified",10
2024,I47.2,Ventricular tachycardia,56
2024,I48,Atrial fibrillation and flutter,1089
2024,I49.0,Ventricular fibrillation and flutter,57
2024,I49.5,Sick sinus syndrome,19
2024,I49.9,"Cardiac arrhythmia, unspecified",43
2024,I50.0,Congestive heart failure,1352
2024,I50.1,Left ventricular failure,62
2024,I50.9,"Heart failure, unspecified",1076
2024,I51.3,"Intracardiac thrombosis, not elsewhere classified",22
2024,I51.5,Myocardial degeneration,16
2024,I51.6,"Cardiovascular disease, unspecified",39
2024,I51.8,Other ill-defined heart diseases,39
2024,I51.9,"Heart disease, unspecified",50
2024,I60.9,"Subarachnoid haemorrhage, unspecified",73
2024,I61.5,"Intracerebral haemorrhage, intraventricular",27
2024,I61.9,"Intracerebral haemorrhage, unspecified",127
2024,I62.0,Subdural haemorrhage (acute)(nontraumatic),75
2024,I62.9,"Intracranial haemorrhage (nontraumatic), unspecified",90
2024,I63.2,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries,45
2024,I63.4,Cerebral infarction due to embolism of cerebral arteries,78
2024,I63.5,Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries,12
2024,I63.9,"Cerebral infarction, unspecified",362
2024,I64,"Stroke, not specified as haemorrhage or infarction",851
2024,I67.2,Cerebral atherosclerosis,66
2024,I67.8,Other specified cerebrovascular diseases,43
2024,I67.9,"Cerebrovascular disease, unspecified",112
2024,I69.1,Sequelae of intracerebral haemorrhage,10
2024,I69.3,Sequelae of cerebral infarction,45
2024,I69.4,"Sequelae of stroke, not specified as haemorrhage or infarction",213
2024,I69.8,Sequelae of other and unspecified cerebrovascular diseases,62
2024,I70.9,Generalized and unspecified atherosclerosis,17
2024,I71.0,Dissection of aorta [any part],127
2024,I71.2,"Thoracic aortic aneurysm, without mention of rupture",13
2024,I71.3,"Abdominal aortic aneurysm, ruptured",53
2024,I71.4,"Abdominal aortic aneurysm, without mention of rupture",38
2024,I71.8,"Aortic aneurysm of unspecified site, ruptured",19
2024,I71.9,"Aortic aneurysm of unspecified site, without mention of rupture",18
2024,I72.9,Aneurysm of unspecified site,16
2024,I73.9,"Peripheral vascular disease, unspecified",413
2024,I77.6,"Arteritis, unspecified",51
2024,I77.9,"Disorder of arteries and arterioles, unspecified",10
2024,I80.2,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,92
2024,I81,Portal vein thrombosis,12
2024,I89.0,"Lymphoedema, not elsewhere classified",12
2024,J10.0,"Influenza with pneumonia, influenza virus identified",221
2024,J10.1,"Influenza with other respiratory manifestations, influenza virus identified",149
2024,J10.8,"Influenza with other manifestations, influenza virus identified",14
2024,J11.0,"Influenza with pneumonia, virus not identified",124
2024,J11.1,"Influenza with other respiratory manifestations, virus not identified",46
2024,J12.1,Respiratory syncytial virus pneumonia,19
2024,J12.8,Other viral pneumonia,12
2024,J12.9,"Viral pneumonia, unspecified",12
2024,J13,Pneumonia due to Streptococcus pneumoniae,34
2024,J15.0,Pneumonia due to Klebsiella pneumoniae,19
2024,J15.1,Pneumonia due to Pseudomonas,39
2024,J15.2,Pneumonia due to staphylococcus,70
2024,J15.4,Pneumonia due to other streptococci,12
2024,J15.9,"Bacterial pneumonia, unspecified",181
2024,J18.1,"Lobar pneumonia, unspecified",48
2024,J18.9,"Pneumonia, unspecified",1689
2024,J43.9,"Emphysema, unspecified",95
2024,J44.0,Chronic obstructive pulmonary disease with acute lower respiratory infection,724
2024,J44.1,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",308
2024,J44.8,Other specified chronic obstructive pulmonary disease,15
2024,J44.9,"Chronic obstructive pulmonary disease, unspecified",858
2024,J45.9,"Asthma, unspecified",57
2024,J47,Bronchiectasis,20
2024,J69.0,Pneumonitis due to food and vomit,936
2024,J80,Adult respiratory distress syndrome,168
2024,J82,"Pulmonary eosinophilia, not elsewhere classified",17
2024,J84.1,Other interstitial pulmonary diseases with fibrosis,173
2024,J84.9,"Interstitial pulmonary disease, unspecified",216
2024,J85.0,Gangrene and necrosis of lung,17
2024,J86.9,Pyothorax without fistula,43
2024,J90,"Pleural effusion, not elsewhere classified",57
2024,J93.9,"Pneumothorax, unspecified",35
2024,J94.2,Haemothorax,13
2024,J96.1,Chronic respiratory failure,150
2024,J98.2,Interstitial emphysema,10
2024,J98.4,Other disorders of lung,64
2024,J98.9,"Respiratory disorder, unspecified",10
2024,K20,Oesophagitis,11
2024,K21.9,Gastro-oesophageal reflux disease without oesophagitis,20
2024,K22.2,Oesophageal obstruction,20
2024,K22.3,Perforation of oesophagus,19
2024,K22.8,Other specified diseases of oesophagus,12
2024,K25.4,"Gastric ulcer, chronic or unspecified with haemorrhage",25
2024,K25.5,"Gastric ulcer, chronic or unspecified with perforation",32
2024,K25.9,"Gastric ulcer, unspecified as acute or chronic, without haemorrhage or perforation",10
2024,K26.4,"Duodenal ulcer, chronic or unspecified with haemorrhage",51
2024,K26.5,"Duodenal ulcer, chronic or unspecified with perforation",63
2024,K26.9,"Duodenal ulcer, unspecified as acute or chronic, without haemorrhage or perforation",17
2024,K27.4,"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage",16
2024,K27.5,"Peptic ulcer, site unspecified, chronic or unspecified with perforation",13
2024,K27.9,"Peptic ulcer, site unspecified, unspecified as acute or chronic, without haemorrhage or perforation",13
2024,K31.1,Adult hypertrophic pyloric stenosis,12
2024,K31.8,Other specified diseases of stomach and duodenum,31
2024,K31.9,"Disease of stomach and duodenum, unspecified",11
2024,K35.8,"Acute appendicitis, other and unspecified",20
2024,K40.3,"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene",23
2024,K43.0,"Ventral hernia with obstruction, without gangrene",43
2024,K44.0,"Diaphragmatic hernia with obstruction, without gangrene",10
2024,K44.9,Diaphragmatic hernia without obstruction or gangrene,24
2024,K46.0,"Unspecified abdominal hernia with obstruction, without gangrene",37
2024,K46.9,Unspecified abdominal hernia without obstruction or gangrene,13
2024,K50.9,"Crohn disease, unspecified",48
2024,K51.0,Ulcerative (chronic) enterocolitis,24
2024,K51.9,"Ulcerative colitis, unspecified",16
2024,K52.8,Other specified noninfective gastroenteritis and colitis,25
2024,K52.9,"Noninfective gastroenteritis and colitis, unspecified",16
2024,K55.0,Acute vascular disorders of intestine,120
2024,K55.1,Chronic vascular disorders of intestine,18
2024,K55.9,"Vascular disorder of intestine, unspecified",585
2024,K56.0,Paralytic ileus,11
2024,K56.2,Volvulus,46
2024,K56.4,Other impaction of intestine,10
2024,K56.5,Intestinal adhesions [bands] with obstruction,17
2024,K56.6,Other and unspecified intestinal obstruction,380
2024,K56.7,"Ileus, unspecified",47
2024,K57.2,Diverticular disease of large intestine with perforation and abscess,32
2024,K57.3,Diverticular disease of large intestine without perforation or abscess,14
2024,K57.8,"Diverticular disease of intestine, part unspecified, with perforation and abscess",99
2024,K57.9,"Diverticular disease of intestine, part unspecified, without perforation or abscess",76
2024,K59.0,Constipation,20
2024,K59.3,"Megacolon, not elsewhere classified",11
2024,K62.5,Haemorrhage of anus and rectum,13
2024,K62.8,Other specified diseases of anus and rectum,16
2024,K62.9,"Disease of anus and rectum, unspecified",22
2024,K63.1,Perforation of intestine (nontraumatic),174
2024,K63.2,Fistula of intestine,12
2024,K63.8,Other specified diseases of intestine,20
2024,K63.9,"Disease of intestine, unspecified",35
2024,K65.0,Acute peritonitis,83
2024,K65.9,"Peritonitis, unspecified",36
2024,K66.1,Haemoperitoneum,50
2024,K66.8,Other specified disorders of peritoneum,17
2024,K70.0,Alcoholic fatty liver,21
2024,K70.1,Alcoholic hepatitis,236
2024,K70.3,Alcoholic cirrhosis of liver,1802
2024,K70.4,Alcoholic hepatic failure,184
2024,K70.9,"Alcoholic liver disease, unspecified",117
2024,K72.0,Acute and subacute hepatic failure,284
2024,K72.1,Chronic hepatic failure,10
2024,K72.9,"Hepatic failure, unspecified",168
2024,K74.3,Primary biliary cirrhosis,15
2024,K74.6,Other and unspecified cirrhosis of liver,1978
2024,K75.0,Abscess of liver,23
2024,K75.4,Autoimmune hepatitis,38
2024,K75.8,Other specified inflammatory liver diseases,35
2024,K76.0,"Fatty (change of) liver, not elsewhere classified",287
2024,K76.1,Chronic passive congestion of liver,14
2024,K76.6,Portal hypertension,10
2024,K76.7,Hepatorenal syndrome,39
2024,K76.8,Other specified diseases of liver,60
2024,K76.9,"Liver disease, unspecified",165
2024,K80.0,Calculus of gallbladder with acute cholecystitis,16
2024,K80.1,Calculus of gallbladder with other cholecystitis,14
2024,K80.2,Calculus of gallbladder without cholecystitis,61
2024,K80.3,Calculus of bile duct with cholangitis,17
2024,K80.5,Calculus of bile duct without cholangitis or cholecystitis,25
2024,K81.0,Acute cholecystitis,238
2024,K81.9,"Cholecystitis, unspecified",126
2024,K83.0,Cholangitis,147
2024,K83.1,Obstruction of bile duct,28
2024,K85.2,Alcohol-induced acute pancreatitis,61
2024,K85.9,"Acute pancreatitis, unspecified",310
2024,K86.1,Other chronic pancreatitis,16
2024,K86.9,"Disease of pancreas, unspecified",53
2024,K92.2,"Gastrointestinal haemorrhage, unspecified",452
2024,L03.1,Cellulitis of other parts of limb,162
2024,L03.9,"Cellulitis, unspecified",110
2024,L08.9,"Local infection of skin and subcutaneous tissue, unspecified",87
2024,L89.9,"Decubitus ulcer and pressure area, unspecified",64
2024,L92.9,"Granulomatous disorder of skin and subcutaneous tissue, unspecified",10
2024,L97,"Ulcer of lower limb, not elsewhere classified",15
2024,L98.4,"Chronic ulcer of skin, not elsewhere classified",23
2024,L98.9,"Disorder of skin and subcutaneous tissue, unspecified",15
2024,M00.9,"Pyogenic arthritis, unspecified",66
2024,M06.9,"Rheumatoid arthritis, unspecified",76
2024,M31.1,Thrombotic microangiopathy,28
2024,M32.1,Systemic lupus erythematosus with organ or system involvement,31
2024,M34.8,Other forms of systemic sclerosis,22
2024,M35.9,"Systemic involvement of connective tissue, unspecified",14
2024,M46.2,Osteomyelitis of vertebra,50
2024,M46.4,"Discitis, unspecified",23
2024,M60.0,Infective myositis,11
2024,M62.8,Other specified disorders of muscle,242
2024,M72.6,Necrotizing fasciitis,115
2024,M86.1,Other acute osteomyelitis,11
2024,M86.9,"Osteomyelitis, unspecified",196
2024,N00.9,"Acute nephritic syndrome, unspecified",13
2024,N04.9,"Nephrotic syndrome, unspecified",12
2024,N05.9,"Unspecified nephritic syndrome, unspecified",10
2024,N10,Acute tubulo-interstitial nephritis,38
2024,N12,"Tubulo-interstitial nephritis, not specified as acute or chronic",116
2024,N13.2,Hydronephrosis with renal and ureteral calculous obstruction,19
2024,N13.3,Other and unspecified hydronephrosis,70
2024,N13.9,"Obstructive and reflux uropathy, unspecified",92
2024,N14.2,"Nephropathy induced by unspecified drug, medicament or biological substance",13
2024,N17.0,Acute renal failure with tubular necrosis,257
