year,age,dead,cause
2022,28,287,MCD malignant neoplasms
2022,29,365,MCD malignant neoplasms
2022,30,394,MCD malignant neoplasms
2022,31,430,MCD malignant neoplasms
2022,32,518,MCD malignant neoplasms
2022,33,607,MCD malignant neoplasms
2022,34,635,MCD malignant neoplasms
2022,35,691,MCD malignant neoplasms
2022,36,782,MCD malignant neoplasms
2022,37,927,MCD malignant neoplasms
2022,38,973,MCD malignant neoplasms
2022,39,1154,MCD malignant neoplasms
2022,40,1236,MCD malignant neoplasms
2022,41,1331,MCD malignant neoplasms
2022,42,1502,MCD malignant neoplasms
2022,43,1621,MCD malignant neoplasms
2022,44,1789,MCD malignant neoplasms
2022,45,1980,MCD malignant neoplasms
2022,46,2101,MCD malignant neoplasms
2022,47,2455,MCD malignant neoplasms
2022,48,2720,MCD malignant neoplasms
2022,49,3061,MCD malignant neoplasms
2022,50,3726,MCD malignant neoplasms
2022,51,4357,MCD malignant neoplasms
2022,52,4786,MCD malignant neoplasms
2022,53,5056,MCD malignant neoplasms
2022,54,5650,MCD malignant neoplasms
2022,55,6434,MCD malignant neoplasms
2022,56,7188,MCD malignant neoplasms
2022,57,8483,MCD malignant neoplasms
2022,58,9693,MCD malignant neoplasms
2022,59,10833,MCD malignant neoplasms
2022,60,12095,MCD malignant neoplasms
2022,61,13340,MCD malignant neoplasms
2022,62,14526,MCD malignant neoplasms
2022,63,15683,MCD malignant neoplasms
2022,64,16866,MCD malignant neoplasms
2022,65,17763,MCD malignant neoplasms
2022,66,18255,MCD malignant neoplasms
2022,67,18826,MCD malignant neoplasms
2022,68,19315,MCD malignant neoplasms
2022,69,20024,MCD malignant neoplasms
2022,70,20131,MCD malignant neoplasms
2022,71,20713,MCD malignant neoplasms
2022,72,20921,MCD malignant neoplasms
2022,73,21983,MCD malignant neoplasms
2022,74,23009,MCD malignant neoplasms
2022,75,24836,MCD malignant neoplasms
2022,76,20041,MCD malignant neoplasms
2022,77,20224,MCD malignant neoplasms
2022,78,21095,MCD malignant neoplasms
2022,79,21938,MCD malignant neoplasms
2022,80,20006,MCD malignant neoplasms
2022,81,19083,MCD malignant neoplasms
2022,82,18213,MCD malignant neoplasms
2022,83,17709,MCD malignant neoplasms
2022,84,17237,MCD malignant neoplasms
2022,85,16214,MCD malignant neoplasms
2022,86,15231,MCD malignant neoplasms
2022,87,14237,MCD malignant neoplasms
2022,88,12841,MCD malignant neoplasms
2022,89,11973,MCD malignant neoplasms
2022,90,10784,MCD malignant neoplasms
2022,91,9442,MCD malignant neoplasms
2022,92,8681,MCD malignant neoplasms
2022,93,7087,MCD malignant neoplasms
2022,94,5747,MCD malignant neoplasms
2022,95,4593,MCD malignant neoplasms
2022,96,3499,MCD malignant neoplasms
2022,97,2539,MCD malignant neoplasms
2022,98,1893,MCD malignant neoplasms
2022,99,1266,MCD malignant neoplasms
2022,100,2046,MCD malignant neoplasms
2023,0,73,MCD malignant neoplasms
2023,1,55,MCD malignant neoplasms
2023,2,81,MCD malignant neoplasms
2023,3,78,MCD malignant neoplasms
2023,4,85,MCD malignant neoplasms
2023,5,91,MCD malignant neoplasms
2023,6,73,MCD malignant neoplasms
2023,7,73,MCD malignant neoplasms
2023,8,99,MCD malignant neoplasms
2023,9,76,MCD malignant neoplasms
2023,10,84,MCD malignant neoplasms
2023,11,94,MCD malignant neoplasms
2023,12,101,MCD malignant neoplasms
2023,13,110,MCD malignant neoplasms
2023,14,105,MCD malignant neoplasms
2023,15,143,MCD malignant neoplasms
2023,16,144,MCD malignant neoplasms
2023,17,142,MCD malignant neoplasms
2023,18,138,MCD malignant neoplasms
2023,19,147,MCD malignant neoplasms
2023,20,141,MCD malignant neoplasms
2023,21,163,MCD malignant neoplasms
2023,22,183,MCD malignant neoplasms
2023,23,177,MCD malignant neoplasms
2023,24,185,MCD malignant neoplasms
2023,25,200,MCD malignant neoplasms
2023,26,221,MCD malignant neoplasms
2023,27,225,MCD malignant neoplasms
2023,28,276,MCD malignant neoplasms
2023,29,359,MCD malignant neoplasms
2023,30,392,MCD malignant neoplasms
2023,31,461,MCD malignant neoplasms
2023,32,486,MCD malignant neoplasms
2023,33,552,MCD malignant neoplasms
2023,34,615,MCD malignant neoplasms
2023,35,677,MCD malignant neoplasms
2023,36,746,MCD malignant neoplasms
2023,37,887,MCD malignant neoplasms
2023,38,937,MCD malignant neoplasms
2023,39,1025,MCD malignant neoplasms
2023,40,1276,MCD malignant neoplasms
2023,41,1374,MCD malignant neoplasms
2023,42,1539,MCD malignant neoplasms
2023,43,1662,MCD malignant neoplasms
2023,44,1898,MCD malignant neoplasms
2023,45,2047,MCD malignant neoplasms
2023,46,2182,MCD malignant neoplasms
2023,47,2388,MCD malignant neoplasms
2023,48,2690,MCD malignant neoplasms
2023,49,2984,MCD malignant neoplasms
2023,50,3394,MCD malignant neoplasms
2023,51,3955,MCD malignant neoplasms
2023,52,4663,MCD malignant neoplasms
2023,53,5198,MCD malignant neoplasms
2023,54,5568,MCD malignant neoplasms
2023,55,6040,MCD malignant neoplasms
2023,56,6899,MCD malignant neoplasms
2023,57,7888,MCD malignant neoplasms
2023,58,8945,MCD malignant neoplasms
2023,59,10235,MCD malignant neoplasms
2023,60,11532,MCD malignant neoplasms
2023,61,12802,MCD malignant neoplasms
2023,62,14162,MCD malignant neoplasms
2023,63,15365,MCD malignant neoplasms
2023,64,16235,MCD malignant neoplasms
2023,65,17347,MCD malignant neoplasms
2023,66,18463,MCD malignant neoplasms
2023,67,18765,MCD malignant neoplasms
2023,68,19490,MCD malignant neoplasms
2023,69,20035,MCD malignant neoplasms
2023,70,20286,MCD malignant neoplasms
2023,71,20848,MCD malignant neoplasms
2023,72,21275,MCD malignant neoplasms
2023,73,21428,MCD malignant neoplasms
2023,74,22625,MCD malignant neoplasms
2023,75,23413,MCD malignant neoplasms
2023,76,24801,MCD malignant neoplasms
2023,77,20474,MCD malignant neoplasms
2023,78,20098,MCD malignant neoplasms
2023,79,20884,MCD malignant neoplasms
2023,80,22097,MCD malignant neoplasms
2023,81,19719,MCD malignant neoplasms
2023,82,18726,MCD malignant neoplasms
2023,83,17649,MCD malignant neoplasms
2023,84,17113,MCD malignant neoplasms
2023,85,16511,MCD malignant neoplasms
2023,86,14785,MCD malignant neoplasms
2023,87,14009,MCD malignant neoplasms
2023,88,13088,MCD malignant neoplasms
2023,89,11581,MCD malignant neoplasms
2023,90,10475,MCD malignant neoplasms
2023,91,9377,MCD malignant neoplasms
2023,92,8312,MCD malignant neoplasms
2023,93,7105,MCD malignant neoplasms
2023,94,5701,MCD malignant neoplasms
2023,95,4540,MCD malignant neoplasms
2023,96,3424,MCD malignant neoplasms
2023,97,2653,MCD malignant neoplasms
2023,98,1815,MCD malignant neoplasms
2023,99,1279,MCD malignant neoplasms
2023,100,2107,MCD malignant neoplasms
2024,0,67,MCD malignant neoplasms
2024,1,62,MCD malignant neoplasms
2024,2,71,MCD malignant neoplasms
2024,3,81,MCD malignant neoplasms
2024,4,93,MCD malignant neoplasms
2024,5,99,MCD malignant neoplasms
2024,6,78,MCD malignant neoplasms
2024,7,84,MCD malignant neoplasms
2024,8,81,MCD malignant neoplasms
2024,9,75,MCD malignant neoplasms
2024,10,83,MCD malignant neoplasms
2024,11,86,MCD malignant neoplasms
2024,12,100,MCD malignant neoplasms
2024,13,94,MCD malignant neoplasms
2024,14,104,MCD malignant neoplasms
2024,15,128,MCD malignant neoplasms
2024,16,134,MCD malignant neoplasms
2024,17,155,MCD malignant neoplasms
2024,18,124,MCD malignant neoplasms
2024,19,136,MCD malignant neoplasms
2024,20,163,MCD malignant neoplasms
2024,21,157,MCD malignant neoplasms
2024,22,174,MCD malignant neoplasms
2024,23,187,MCD malignant neoplasms
2024,24,165,MCD malignant neoplasms
2024,25,222,MCD malignant neoplasms
2024,26,248,MCD malignant neoplasms
2024,27,244,MCD malignant neoplasms
2024,28,298,MCD malignant neoplasms
2024,29,320,MCD malignant neoplasms
2024,30,367,MCD malignant neoplasms
2024,31,470,MCD malignant neoplasms
2024,32,507,MCD malignant neoplasms
2024,33,626,MCD malignant neoplasms
2024,34,637,MCD malignant neoplasms
2024,35,695,MCD malignant neoplasms
2024,36,815,MCD malignant neoplasms
2024,37,968,MCD malignant neoplasms
2024,38,919,MCD malignant neoplasms
2024,39,1116,MCD malignant neoplasms
2024,40,1284,MCD malignant neoplasms
2024,41,1376,MCD malignant neoplasms
2024,42,1542,MCD malignant neoplasms
2024,43,1694,MCD malignant neoplasms
2024,44,1932,MCD malignant neoplasms
2024,45,2055,MCD malignant neoplasms
2024,46,2294,MCD malignant neoplasms
2024,47,2484,MCD malignant neoplasms
2024,48,2612,MCD malignant neoplasms
2024,49,2986,MCD malignant neoplasms
2024,50,3281,MCD malignant neoplasms
2024,51,3921,MCD malignant neoplasms
2024,52,4268,MCD malignant neoplasms
2024,53,5109,MCD malignant neoplasms
2024,54,5562,MCD malignant neoplasms
2024,55,5964,MCD malignant neoplasms
2024,56,6660,MCD malignant neoplasms
2024,57,7287,MCD malignant neoplasms
2024,58,8562,MCD malignant neoplasms
2024,59,9885,MCD malignant neoplasms
2024,60,11018,MCD malignant neoplasms
2024,61,12421,MCD malignant neoplasms
2024,62,13681,MCD malignant neoplasms
2024,63,15019,MCD malignant neoplasms
2024,64,16202,MCD malignant neoplasms
2024,65,17142,MCD malignant neoplasms
2024,66,18181,MCD malignant neoplasms
2024,67,19129,MCD malignant neoplasms
2024,68,19612,MCD malignant neoplasms
2024,69,20211,MCD malignant neoplasms
2024,70,20889,MCD malignant neoplasms
2024,71,21025,MCD malignant neoplasms
2024,72,21649,MCD malignant neoplasms
2024,73,21511,MCD malignant neoplasms
2024,74,21817,MCD malignant neoplasms
2024,75,23134,MCD malignant neoplasms
2024,76,23942,MCD malignant neoplasms
2024,77,25103,MCD malignant neoplasms
2024,78,20695,MCD malignant neoplasms
2024,79,20235,MCD malignant neoplasms
2024,80,20935,MCD malignant neoplasms
2024,81,21988,MCD malignant neoplasms
2024,82,19844,MCD malignant neoplasms
2024,83,18323,MCD malignant neoplasms
2024,84,17261,MCD malignant neoplasms
2024,85,16741,MCD malignant neoplasms
2024,86,15810,MCD malignant neoplasms
2024,87,14699,MCD malignant neoplasms
2024,88,13661,MCD malignant neoplasms
2024,89,12172,MCD malignant neoplasms
2024,90,10573,MCD malignant neoplasms
2024,91,9458,MCD malignant neoplasms
2024,92,8329,MCD malignant neoplasms
2024,93,7143,MCD malignant neoplasms
2024,94,5814,MCD malignant neoplasms
2024,95,4586,MCD malignant neoplasms
2024,96,3650,MCD malignant neoplasms
2024,97,2657,MCD malignant neoplasms
2024,98,1845,MCD malignant neoplasms
2024,99,1354,MCD malignant neoplasms
2024,100,2249,MCD malignant neoplasms
2025,0,19,MCD malignant neoplasms
2025,1,25,MCD malignant neoplasms
2025,2,21,MCD malignant neoplasms
2025,3,24,MCD malignant neoplasms
2025,4,27,MCD malignant neoplasms
2025,5,27,MCD malignant neoplasms
2025,6,31,MCD malignant neoplasms
2025,7,32,MCD malignant neoplasms
2025,8,30,MCD malignant neoplasms
2025,9,27,MCD malignant neoplasms
2025,10,23,MCD malignant neoplasms
2025,11,29,MCD malignant neoplasms
2025,12,31,MCD malignant neoplasms
2025,13,39,MCD malignant neoplasms
2025,14,31,MCD malignant neoplasms
2025,15,30,MCD malignant neoplasms
2025,16,37,MCD malignant neoplasms
2025,17,36,MCD malignant neoplasms
2025,18,39,MCD malignant neoplasms
2025,19,36,MCD malignant neoplasms
2025,20,46,MCD malignant neoplasms
2025,21,65,MCD malignant neoplasms
2025,22,65,MCD malignant neoplasms
2025,23,53,MCD malignant neoplasms
2025,24,63,MCD malignant neoplasms
2025,25,84,MCD malignant neoplasms
2025,26,87,MCD malignant neoplasms
2025,27,90,MCD malignant neoplasms
2025,28,105,MCD malignant neoplasms
2025,29,112,MCD malignant neoplasms
2025,30,136,MCD malignant neoplasms
2025,31,144,MCD malignant neoplasms
2025,32,149,MCD malignant neoplasms
2025,33,192,MCD malignant neoplasms
2025,34,248,MCD malignant neoplasms
2025,35,275,MCD malignant neoplasms
2025,36,292,MCD malignant neoplasms
2025,37,321,MCD malignant neoplasms
2025,38,337,MCD malignant neoplasms
2025,39,386,MCD malignant neoplasms
2025,40,444,MCD malignant neoplasms
2025,41,521,MCD malignant neoplasms
2025,42,591,MCD malignant neoplasms
2025,43,608,MCD malignant neoplasms
2025,44,695,MCD malignant neoplasms
2025,45,762,MCD malignant neoplasms
2025,46,814,MCD malignant neoplasms
2025,47,892,MCD malignant neoplasms
2025,48,981,MCD malignant neoplasms
2025,49,1079,MCD malignant neoplasms
2025,50,1180,MCD malignant neoplasms
2025,51,1341,MCD malignant neoplasms
2025,52,1579,MCD malignant neoplasms
2025,53,1815,MCD malignant neoplasms
2025,54,1996,MCD malignant neoplasms
2025,55,2221,MCD malignant neoplasms
2025,56,2408,MCD malignant neoplasms
2025,57,2530,MCD malignant neoplasms
2025,58,2853,MCD malignant neoplasms
2025,59,3298,MCD malignant neoplasms
2025,60,3895,MCD malignant neoplasms
2025,61,4465,MCD malignant neoplasms
2025,62,4836,MCD malignant neoplasms
2025,63,5413,MCD malignant neoplasms
2025,64,5833,MCD malignant neoplasms
2025,65,6188,MCD malignant neoplasms
2025,66,6669,MCD malignant neoplasms
2025,67,7019,MCD malignant neoplasms
2025,68,7222,MCD malignant neoplasms
2025,69,7354,MCD malignant neoplasms
2025,70,7709,MCD malignant neoplasms
2025,71,7840,MCD malignant neoplasms
2025,72,8056,MCD malignant neoplasms
2025,73,8061,MCD malignant neoplasms
2025,74,8264,MCD malignant neoplasms
2025,75,8326,MCD malignant neoplasms
2025,76,8563,MCD malignant neoplasms
2025,77,9009,MCD malignant neoplasms
2025,78,9058,MCD malignant neoplasms
2025,79,7442,MCD malignant neoplasms
2025,80,7676,MCD malignant neoplasms
2025,81,7973,MCD malignant neoplasms
2025,82,8093,MCD malignant neoplasms
2025,83,6997,MCD malignant neoplasms
2025,84,6544,MCD malignant neoplasms
2025,85,6108,MCD malignant neoplasms
2025,86,5911,MCD malignant neoplasms
2025,87,5584,MCD malignant neoplasms
2025,88,5035,MCD malignant neoplasms
2025,89,4622,MCD malignant neoplasms
2025,90,3994,MCD malignant neoplasms
2025,91,3507,MCD malignant neoplasms
2025,92,3054,MCD malignant neoplasms
2025,93,2686,MCD malignant neoplasms
2025,94,2238,MCD malignant neoplasms
2025,95,1705,MCD malignant neoplasms
2025,96,1350,MCD malignant neoplasms
2025,97,1029,MCD malignant neoplasms
2025,98,711,MCD malignant neoplasms
2025,99,475,MCD malignant neoplasms
2025,100,852,MCD malignant neoplasms
2020,34,12,MCD malignant neoplasms and COVID
2020,35,11,MCD malignant neoplasms and COVID
2020,36,11,MCD malignant neoplasms and COVID
2020,37,13,MCD malignant neoplasms and COVID
2020,38,13,MCD malignant neoplasms and COVID
2020,39,19,MCD malignant neoplasms and COVID
2020,40,22,MCD malignant neoplasms and COVID
2020,41,25,MCD malignant neoplasms and COVID
2020,42,20,MCD malignant neoplasms and COVID
2020,43,31,MCD malignant neoplasms and COVID
2020,44,41,MCD malignant neoplasms and COVID
2020,45,30,MCD malignant neoplasms and COVID
2020,46,33,MCD malignant neoplasms and COVID
2020,47,31,MCD malignant neoplasms and COVID
2020,48,46,MCD malignant neoplasms and COVID
2020,49,73,MCD malignant neoplasms and COVID
2020,50,69,MCD malignant neoplasms and COVID
2020,51,78,MCD malignant neoplasms and COVID
2020,52,73,MCD malignant neoplasms and COVID
2020,53,75,MCD malignant neoplasms and COVID
2020,54,91,MCD malignant neoplasms and COVID
2020,55,107,MCD malignant neoplasms and COVID
2020,56,161,MCD malignant neoplasms and COVID
2020,57,122,MCD malignant neoplasms and COVID
2020,58,192,MCD malignant neoplasms and COVID
2020,59,203,MCD malignant neoplasms and COVID
2020,60,222,MCD malignant neoplasms and COVID
2020,61,244,MCD malignant neoplasms and COVID
2020,62,281,MCD malignant neoplasms and COVID
2020,63,321,MCD malignant neoplasms and COVID
2020,64,342,MCD malignant neoplasms and COVID
2020,65,353,MCD malignant neoplasms and COVID
2020,66,368,MCD malignant neoplasms and COVID
2020,67,389,MCD malignant neoplasms and COVID
2020,68,383,MCD malignant neoplasms and COVID
2020,69,442,MCD malignant neoplasms and COVID
2020,70,460,MCD malignant neoplasms and COVID
2020,71,504,MCD malignant neoplasms and COVID
2020,72,550,MCD malignant neoplasms and COVID
2020,73,626,MCD malignant neoplasms and COVID
2020,74,491,MCD malignant neoplasms and COVID
2020,75,529,MCD malignant neoplasms and COVID
2020,76,527,MCD malignant neoplasms and COVID
2020,77,588,MCD malignant neoplasms and COVID
2020,78,570,MCD malignant neoplasms and COVID
2020,79,548,MCD malignant neoplasms and COVID
2020,80,522,MCD malignant neoplasms and COVID
2020,81,519,MCD malignant neoplasms and COVID
2020,82,525,MCD malignant neoplasms and COVID
2020,83,483,MCD malignant neoplasms and COVID
2020,84,519,MCD malignant neoplasms and COVID
2020,85,512,MCD malignant neoplasms and COVID
2020,86,446,MCD malignant neoplasms and COVID
2020,87,429,MCD malignant neoplasms and COVID
2020,88,453,MCD malignant neoplasms and COVID
2020,89,397,MCD malignant neoplasms and COVID
2020,90,379,MCD malignant neoplasms and COVID
2020,91,340,MCD malignant neoplasms and COVID
2020,92,291,MCD malignant neoplasms and COVID
2020,93,289,MCD malignant neoplasms and COVID
2020,94,212,MCD malignant neoplasms and COVID
2020,95,187,MCD malignant neoplasms and COVID
2020,96,122,MCD malignant neoplasms and COVID
2020,97,109,MCD malignant neoplasms and COVID
2020,98,90,MCD malignant neoplasms and COVID
2020,99,58,MCD malignant neoplasms and COVID
2020,100,77,MCD malignant neoplasms and COVID
2020,,17392,MCD malignant neoplasms and COVID
2021,28,12,MCD malignant neoplasms and COVID
2021,29,10,MCD malignant neoplasms and COVID
2021,30,17,MCD malignant neoplasms and COVID
2021,31,10,MCD malignant neoplasms and COVID
2021,32,20,MCD malignant neoplasms and COVID
2021,33,14,MCD malignant neoplasms and COVID
2021,34,22,MCD malignant neoplasms and COVID
2021,35,16,MCD malignant neoplasms and COVID
2021,36,17,MCD malignant neoplasms and COVID
2021,37,24,MCD malignant neoplasms and COVID
2021,38,20,MCD malignant neoplasms and COVID
2021,39,24,MCD malignant neoplasms and COVID
2021,40,23,MCD malignant neoplasms and COVID
2021,41,35,MCD malignant neoplasms and COVID
2021,42,47,MCD malignant neoplasms and COVID
2021,43,48,MCD malignant neoplasms and COVID
2021,44,57,MCD malignant neoplasms and COVID
2021,45,57,MCD malignant neoplasms and COVID
2021,46,56,MCD malignant neoplasms and COVID
2021,47,75,MCD malignant neoplasms and COVID
2021,48,88,MCD malignant neoplasms and COVID
2021,49,93,MCD malignant neoplasms and COVID
2021,50,104,MCD malignant neoplasms and COVID
2021,51,138,MCD malignant neoplasms and COVID
2021,52,125,MCD malignant neoplasms and COVID
2021,53,150,MCD malignant neoplasms and COVID
2021,54,184,MCD malignant neoplasms and COVID
2021,55,191,MCD malignant neoplasms and COVID
2021,56,239,MCD malignant neoplasms and COVID
2021,57,268,MCD malignant neoplasms and COVID
2021,58,294,MCD malignant neoplasms and COVID
2021,59,316,MCD malignant neoplasms and COVID
2021,60,363,MCD malignant neoplasms and COVID
2021,61,414,MCD malignant neoplasms and COVID
2021,62,451,MCD malignant neoplasms and COVID
2021,63,473,MCD malignant neoplasms and COVID
2021,64,503,MCD malignant neoplasms and COVID
2021,65,528,MCD malignant neoplasms and COVID
2021,66,580,MCD malignant neoplasms and COVID
2021,67,581,MCD malignant neoplasms and COVID
2021,68,601,MCD malignant neoplasms and COVID
2021,69,652,MCD malignant neoplasms and COVID
2021,70,656,MCD malignant neoplasms and COVID
2021,71,713,MCD malignant neoplasms and COVID
